label;text;
Sports;Like the highly evolved civilizations of which they are a part  traditional Asian sports are ancient and various. Competitions were never as simple as they seemed to be. From the Islamic Middle East across the Indian subcontinent to China and Japan  wrestlers�mostly but not exclusively male�embodied and enacted the values of their cultures. The wrestlers strength was always more than a merely personal statement. More often than not  the men who strained and struggled understood themselves to be involved in a religious endeavour. Prayers  incantations  and rituals of purification were for centuries an important aspect of the hand  to  hand combat of Islamic wrestlers. It was not unusual to combine the skills of the wrestler with those of a mystic poet. Indeed  the celebrated 14th  century Persian pahlavan (ritual wrestler) Ma?m?d Khw?rezm? was both.Typical of the place of sport within a religious context was the spectacle of 50 sturdy Turks who wrestled in Istanbul in 1582 to celebrate the circumcision of the son of Murad III. When Indian wrestlers join an akhara (gymnasium)  they commit themselves to the quest for a holy life. As devout Hindus  they recite mantras as they do their knee bends and push  ups. In their struggle against �pollution � they strictly control their diet  sexual habits  breathing  and even their urination and defecation.While the religious aspects of Turkish and Iranian �houses of strength� (where weightlifting and gymnastics were practiced) became much less salient in the course of the 20th century  the elders in charge of Japanese sumo added a number of Shint? elements to the rituals of their sport to underscore their claim that it is a unique expression of Japanese tradition. A somewhat arbitrary distinction can be made between wrestling and the many forms of unarmed hand  to  hand combat categorized as martial arts. The emphasis of the latter is military rather than religious  instrumental rather than expressive. Chinese wushu (�military skill�)  which included armed as well as unarmed combat  was highly developed by the 3rd century BCE. Its unarmed techniques were especially prized within Chinese culture and were an important influence on the martial arts of Korea  Japan  and Southeast Asia. Much less well known in the West are varma adi (�hitting the vital spots�) and other martial arts traditions of South Asia. In the early modern era  as unarmed combat became obsolete  the emphasis of Asian martial arts tended to shift back toward religion. This shift can often be seen in the language of sports. Japanese kenjutsu (�techniques of the sword�) became kend? (�the way of the sword�).Of the armed (as opposed to unarmed) martial arts  archery was among the most important in the lives of Asian warriors from the Arabian to the Korean peninsulas. Notably  the Japanese samurai practiced many forms of archery  the most colourful of which was probably yabusame  whose mounted contestants drew their bows and loosed their arrows while galloping down a straight track some 720 to 885 feet (220 to 270 metres) long. They were required to shoot in quick succession at three small targets�each about 9 square inches (55 square cm) placed on 3  foot   (0.9  metre  ) high poles 23 to 36 feet (7 to 11 metres) from the track and spaced at intervals of 235 to 295 feet (71.5 to 90 metres). In yabusame  accuracy was paramount.In Turkey  where the composite (wood plus horn) bow was an instrument of great power  archers competed for distance. At Istanbuls Okmeydan? (�Arrow Field�)  the record was set in 1798 when Selim IIIs arrow flew more than 2 900 feet (884 metres).;
Sports;As can be seen in Mughal art of the 16th and 17th centuries  aristocratic Indians�like their counterparts throughout Asia�used their bows and arrows for hunting as well as for archery contests. Mounted hunters demonstrated equestrian as well as toxophilite skills. The Asian aristocrats passion for horses  which can be traced as far back as Hittite times  if not earlier  led not only to horse races (universal throughout Asia) but also to the development of polo and a host of similar equestrian contests. These equestrian games may in fact be the most distinctive Asian contribution to the repertory of modern sports.In all probability  polo evolved from a far rougher game played by the nomads of Afghanistan and Central Asia. In the form that survived into the 21st century  Afghan buzkashi is characterized by a dusty melee in which hundreds of mounted tribesmen fought over the headless carcass of a goat. The winner was the hardy rider who managed to grab the animal by the leg and drag it clear of the pack. Since buzkashi was clearly an inappropriate passion for a civilized monarch  polo filled the bill. Persian manuscripts from the 6th century refer to polo played during the reign of Hormuz I (271�273). The game was painted by miniaturists and celebrated by Persian poets such as Ferdows? (c. 935�c. 1020) and ??fe? (1325/26�1389/90). By 627 polo had spread throughout the Indian subcontinent and had reached China  where it became a passion among those wealthy enough to own horses. (All 16 emperors of the Tang dynasty [618�907] were polo players.) As with most sports  the vast majority of polo players were male  but the 12th  century Persian poet Ne??m? commemorated the skills of Princess Sh?r?n. Moreover  if numerous terra  cotta figures can be trusted as evidence  polo was also played by aristocratic Chinese women.There were also ball games for ordinary men and women. Played with carefully sewn stuffed skins  with animal bladders  or with found objects as simple as gourds  chunks of wood  or rounded stones  ball games are universal. Ball games of all sorts were quite popular among the Chinese. Descriptions of the game cuju  which resembled modern football (soccer)  appeared as early as the Eastern Han dynasty (25�220). Games similar to modern badminton were also played in the 1st century. Finally  the Ming dynasty (1368�1644) scroll painting Grove of Violets depicts elegantly attired ladies playing chuiwan  a game similar to modern golf.Sports were unquestionably common in ancient Egypt  where pharaohs used their hunting prowess and exhibitions of strength and skill in archery to demonstrate their fitness to rule. In such exhibitions  pharaohs such as Amenhotep II (ruled 1426�1400 BCE) never competed against anyone else  however  and there is reason to suspect that their extraordinary achievements were scribal fictions. Nonetheless  Egyptians with less claim to divinity wrestled  jumped  and engaged in ball games and stick fights. In paintings found at Beni Hassan  in a tomb dating from the Middle Kingdom (1938�c. 1630 BCE)  there are studies of 406 pairs of wrestlers demonstrating their skill.;
Sports;Since Minoan script still baffles scholars  it is uncertain whether images of Cretan boys and girls testing their acrobatic skills against bulls depict sport  religious ritual  or both. That the feats of the Cretans may have been both sport and ritual is suggested by evidence from Greece  where sports had a cultural significance unequaled anywhere else before the rise of modern sports. Secular and religious motives mingle in historys first extensive �sports report � found in Book XXIII of Homers Iliad in the form of funeral games for the dead Patroclus. These games were part of Greek religion and were not  therefore  autotelic  the contests in the Odyssey  on the other hand  were essentially secular. Odysseus was challenged by the Phaeacians to demonstrate his prowess as an athlete. In general  Greek culture included both cultic sports  such as the Olympic Games honouring Zeus  and secular contests.The most famous association of sports and religion was certainly the Olympic Games  which Greek tradition dates from 776 BCE. In the course of time  the earth goddess Gaea  originally worshiped at Olympia  was supplanted in importance by the sky god Zeus  in whose honour priestly officials conducted quadrennial athletic contests. Sacred games also were held at Delphi (in honour of Apollo)  Corinth  and Nemea. These four events were known as the periodos  and great athletes  such as Theagenes of Thasos  prided themselves on victories at all four sites. Although most of the events contested at Greek sacred games remain familiar  the most important competition was the chariot race. The extraordinary prestige accorded athletic triumphs brought with it not only literary accolades (as in the odes of Pindar) and visual commemoration (in the form of statues of the victors) but also material benefits  contrary to the amateur myth propagated by 19th  century philhellenists. Since the Greeks were devoted to secular sports as well as to sacred games  no polis  or city  state  was considered a proper community if it lacked a gymnasium where  as the word gymnos indicates  naked male athletes trained and competed. Except in militaristic Sparta  Greek women rarely participated in sports of any kind. They were excluded from the Olympic Games even as spectators (except for the priestess of Demeter). The 2nd  century  CE traveler Pausanias wrote of races for girls at Olympia  but these events in honour of Hera were of minor importance. Rome Although chariot races were among the most popular sports spectacles of the Roman and Byzantine eras  as they had been in Greek times  the Romans of the republic and the early empire were quite selectively enthusiastic about Greek athletic contests. Emphasizing physical exercises for military preparedness  an important motive in all ancient civilizations  the Romans preferred boxing  wrestling  and hurling the javelin to running footraces and throwing the discus. The historian Livy wrote of Greek athletes appearing in Rome as early as 186 BCE  however  the contestants nudity shocked Roman moralists. The emperor Augustus instituted the Actian Games in 27 BCE to celebrate his victory over Antony and Cleopatra  and several of his successors began similar games  but it was not until the later empire  especially during the reign of Hadrian (117�138 CE)  that many of the Roman elite developed an enthusiasm for Greek athletics.Greater numbers flocked to the chariot races held in Romes Circus Maximus. They were watched by as many as 250 000 spectators  five times the number that crowded into the Colosseum to enjoy gladiatorial combat. Nevertheless  there is some evidence that the latter contests were actually more popular than the former. Indeed  the munera  which pitted man against man  and the venationes  which set men against animals  became popular even in the Greek  speaking Eastern Empire  which historians once thought immune from the lust for blood. The greater frequency of chariot races can be explained in part by the fact that they were relatively inexpensive compared with the enormous costs of gladiatorial combat. The editor who staged the games usually rented the gladiators from a lanista (the manager of a troupe of gladiators) and was required to reimburse him for losers executed in response to a �thumbs down� sign. Brutal as these combats were  many of the gladiators were free men who volunteered to fight  an obvious sign of intrinsic motivation. Indeed  imperial edicts were needed to discourage the aristocracys participation. During the reign of Nero (54�68)  female gladiators were introduced into the arena.;
Sports;Cricket is the most popular sport in Pakistan. Almost all districts and neighbourhoods in Pakistan have a cricket team and people start playing from a young age. Pakistan has won international cricket events  which include the 1992 Cricket World Cup  the 2009 ICC World Twenty20 and the 2017 ICC Champions Trophy besides finishing as runner  up in the 1999 Cricket World Cup  2007 ICC World Twenty20 and the 2022 T20 World Cup. Pakistan also won the ACC Asia Cup in 2000 and 2012 and all three versions of the Austral  Asia Cup.Pakistan  s cricket teams take part in domestic competitions such as the Quaid  e  Azam Trophy  the Patron  s Trophy  ABN  AMRO Twenty  20 Cup  and the ABN  AMRO Champions Trophy. Pakistan Cricket Board also organize a franchise based T20 cricket league known as the Pakistan Super League.International Test and one  day matches are played between the Pakistan national cricket team and foreign opponents regularly. Women  s cricket is also very popular  with Kiran Baluch holding the current record for the highest score in a women  s test match with her innings of 242. The Pakistan Cricket Board controls both the men  s and women  s games. The 2020 Pakistan Super League events was hosted entirely by Pakistan. Notable cricketers from Pakistan include Aaqib Javed  Ramiz Raja  Babar Azam  Shoaib Akhtar  Younis Khan  Saqlain Mushtaq  Mushtaq Ahmed  Abdul Qadir  Wasim Akram  Zaheer Abbas  Javed Miandad  Saeed Anwar  Muhammad Yousaf  Inzamam  ul  Haq  Waqar Younis  Shahid Afridi  the Mohammad brothers (Hanif  Mushtaq  Sadiq and Wazir) and Imran Khan. Imran Khan has been named in the ICC Cricket Hall of Fame. Saeed Anwar  s 194 runs against India remained the record for most runs by a batsman in an ODI for 11 years which was broken by Fakhar Zaman  s 210 against Zimbabwe in 2018. Shoaib Akhtar holds the record of delivering the fastest delivery in the history of cricket. Shahid Afridi holds numerous records i.e. the 3rd fastest century in ODIs  and the highest number of sixes in international cricket. Wasim Akram at the time of his retirement had taken the most wickets in ODIs. Muhammad Yousuf has scored the most Test runs in a calendar year. The structure of domestic cricket in Pakistan at the highest level has changed many times since 1947 with the latest restructure being enforced in 2019.[16] Previously domestic cricket operated with departmental  city and regional teams    a set up encouraged by Abdul Hafeez Kardar.[17] Since 1947  the domestic first class cricket system has varied considerably per year with teams ranging from 7 to 26 and tournament matches operating under different formats (often changes occurred every year). With the advent of domestic List A and T20 forms of cricket in the 1970s and 2000s  there has been no consistent set up (as has been noted for first class cricket in Pakistan). Historically  school and club cricket has also suffered due to inconsistencies in top tier domestic cricket. The consistent changes in the domestic structure and the gradual introduction of departmental teams was encouraged as it provided permanent jobs to players. Matches were rarely televised due to lack of quality cricket and lack of interest in departmental cricket.;
Sports;The Pakistan Hockey Federation (PHF) is the national governing body of field hockey in Pakistan. The Pakistan Hockey Federation Women Wing (PHFWW) is the official organization of women  s field hockey in Pakistan.The Pakistan national field hockey team has won 3 gold medals at the Olympic Games  and lifted the Hockey World Cup 4 times  being the country with most World Cups till the present. It has also won the most Asian gold medals and is the only Asian team  to have won the prestigious Champions Trophy with 3 titles. It used to be consistently ranked among the top teams in the world. However  lately  there has been a decline in results  with the national team failing to qualify for both the 2016 and 2020 Olympics. The hockey team also failed to qualify for the 2023 World Cup.Also  because of the PHF  s poor economy  there were two years without any international matches between 2019 and 2021. PHF secretary lamented over lack of funding could even ban Pakistan hockey team.[40] As of December 2022 the team is ranked 16th in the world.[41] Notable players include World  Record holder Waseem Ahmad  Mohammed Saqlain  and Sohail Abbas.Pakistan national team has played in all FIH World Cup editions with the only absence coming in 2014 and 2023. The Green Shirts are also most successful national team in the Asian Games  with eight gold medals   1958  1962  1970  1974  1978  1982  1990  and 2010  the highest number of times a country has come first  and the only Asian team to have won the prestigious Champions Trophy  with three championships   1978  1980 and 1994. Pakistan has won a total of 29 official international titles to professional and grassroots level selections  with three gold medals in the Olympic Games field hockey tournaments   in Rome 1960  Mexico City 1968  and Los Angeles 1984. Pakistan is known for having fierce rivalry with India  having a record of playing each other in South Asian Games and Asian Games finals. They have competed against one another in 20 major tournaments finals so far  out of which Pakistan has won 13 titles in total. Pakistan have a record of winning the first three championships of Hockey Asia Cup in 1982  1985 and 1989 against India in row. Apart from that  Pakistan has notable competitive rivalries with Netherlands and Australia.Field hockey is the national sport of the country.[6][7] The Pakistan national team has been ranked as the #1 team in the world in both 2000 and 2001 by the FIH. Former captain Sohail Abbas holds the World Record for the most international goals scored by a player in the history of international field hockey.[8] Waseem Ahmad is the most  capped player for the team  having played 410 times between 1996 and 2013.Having played its first match in 1948  it is administered by the Pakistan Hockey Federation (PHF)  the governing body for hockey in Pakistan. It has been a member of the International Hockey Federation (FIH) since 1948 and was founding member of the Asian Hockey Federation (ASHF)  which was formed in 1958.;
Sports;Pakistan is known as the manufacturer of the official FIFA World Cup ball. The Pakistan Football Federation (PFF) is the governing body in Pakistan.The origin of football in Pakistan can be traced back to the mid  nineteenth century when the game was introduced during the British Raj. Initially  games were played between army teams. However  clubs were soon set up around the country.[42] One of the regional federations to organize football on what is now Pakistan Territory was the North  West India Football Association  in which clubs from the city of Lahore and the surrounding region were active.[43] Kohat FC was the first club to be established in 1930  it became the first outstation team to win the North  West India Football Championship 1937 in 1937 defeating Government College Lahore 1�0 in the finals.[43] The first female club to be established was Diya W.F.C. in 2002.Shortly after the creation of Pakistan in 1947  the Pakistan Football Federation (PFF) was created  and Muhammad Ali Jinnah became its first Patron  in  Chief. PFF received recognition from FIFA in early 1948.[45] The annual National Championship was organized shortly after. In 1950  the national team gained their first international experience in Iran and Iraq.The Pakistan Football Federation Women Organizing Committee (PFFWOC) is responsible for women  s football in Pakistan. In 2004  the Pakistan Premier League was established  it is the first division of Pakistani football. The Pakistan National Football Challenge Cup is the national   knockout   cup competition in Pakistani football  run by the Pakistan Football Federation. The Pakistan National Women  s Football Championship is the annual women  s championship. Australian Rules Football See also   Australian rules football in Asia Australian rules football was established in Pakistan in 2014 with support from the Australian High Commission.[47] The governing body is the Australian Rules Football Federation of Pakistan. Teams were established in Islamabad  Rawalpindi  Multan  and Gujranwala.[47] It is currently strongest in the Swat Valley  where a large competition operates and draws large enthusiastic crowds. A women  s team was formed in 2017. A major national tournament was organized in 2018.[48] Australia sent a coach to assist Pakistan in 2019 however the sport  s rapid growth in popularity was greatly outpacing local officials ability to support it.[49] 10 of Pakistan  s more than 15 clubs contested the 2021 AFL Pakistan National Championships in Islamabad. Pakistan sent a team to the Asian Championship in 2022  however met some roadblocks to participation due to funding.[51] Despite challenges sending a team  it won the Division 3 title.[52] In 2022 AFL Asia reported that Pakistan was the largest and fastest growing nation for the sport in Asia with over 5 000 players with a 45% annual increase in participation.[53] The Pakistan national side are known as the Dragoons.Upon Pakistan  s independence in 1947  both East and West wings of the country inherited the football infrastructure of the British Raj.[3][4] The need for establishing a nationwide football association to govern the game properly was urgent  since India had inherited the erstwhile Calcutta  based Indian Football Association and the All  India Football Federation (AIFF). As games  chess and basketball are obviously different from leapfrog and playing house. The first two games are competitive  the second two are not. One can win a game of basketball  but it makes no sense to ask who has won a game of leapfrog. In other words  chess and basketball are contests.;
Sports;n 2006  Pakistan Federation Baseball hosted the 7th Asian Baseball Championship [54] and again from 2010 through 2017  with the national team winning the tournament from 2010 through 2015.The Pakistan national baseball team is the national team representing Pakistan in international baseball tournaments and competitions. The team is controlled and governed by the Pakistan Federation Baseball  which is represented in the Baseball Federation of Asia (BFA)  having been ranked #5 in Asia  just behind China.[2] They are ranked as the top and one of the most successful baseball teams in South Asia  winning the first SAARC Baseball Championship 8�2 against Sri Lanka in 2011.[3] As of 2023  Pakistan is currently ranked 38th in the world by the World Baseball Softball Confederation.The Pakistani team has participated in many of the international and regional tournaments and has achieved many successes. It has won the Asian Baseball Championship (C level) title in 2010  where they won 10�0 against Hong Kong in the final round [4] and five titles at the Asian Baseball Cup  winning the last tournament in 2015.[5] The team qualified for the World Baseball Classic qualifier round for the first time where they lost 0�10 against Brazil and 0�14 while competing against Great Britain in 2016.Like in almost every South Asian country where baseball is a minor sport  Pakistan  s most popular sport is cricket  which diverts athletic talent away from baseball. As of 2023  Pakistan has never qualified for the World Baseball Classic.Pakistan have participated at the Asian Baseball Championship since 2003  and have competed in the competition ever since. The national team has struggled in competing against top Asian teams such as Japan  Chinese Taipei  and South Korea  among others. Pakistan secured fifth position after coming victorious against Indonesia in the 2015 Asian Baseball Championship.Pakistan have dominated the Asian Baseball Cup since its inception  and have competed in every year. Since 1997  Pakistan have never missed out on placing in the top 3 in any tournament  and is the only team to have achieved this feat. Pakistan also holds the record for most consecutive Asian Baseball Cup titles  having won five times in total  while the national team have been defending their title since the last four tournaments.The Asian Baseball Championship is the main championship tournament between national baseball teams in Asia  governed by the Baseball Federation of Asia (BFA).[1] [2] It is held every other year in odd  numbered years and since 1983 it also functions as the qualification games for the Baseball at the Summer Olympics if the event year is exactly one year before the Olympics.[3] In even  numbered years  the Asian Baseball Cup is held  to determine two qualifiers one from the Eastern Division and one from the Western Division to join teams from China  Taiwan  Japan  and South Korea. The competition has been dominated by teams from Japan  South Korea and Taiwan.As games  chess and basketball are obviously different from leapfrog and playing house. The first two games are competitive  the second two are not. One can win a game of basketball  but it makes no sense to ask who has won a game of leapfrog. In other words  chess and basketball are contests.;
Sports;Pakistan has an ice hockey team but it is not part of the IIHF. Pakistan applied for membership but the congress postponed it until it had a better structure. However  Pakistan has deep roots in ice hockey in the northern parts of   Glgit  Baltistan province. Pakistan  s first hockey game was played in Naltar The first hockey game in Pakistan took place in December 2018 in Naltar between the Pakistan Air Force and Gilgit Scouts.[56] Baltistan Ice Hockey Championship 2022 was held in Skardu on January 25  26  with teams named after glaciers  to raise awareness about climate change.The Pakistani team has participated in many of the international and regional tournaments and has achieved many successes. It has won the Asian Baseball Championship (C level) title in 2010  where they won 10�0 against Hong Kong in the final round [4] and five titles at the Asian Baseball Cup  winning the last tournament in 2015.[5] The team qualified for the World Baseball Classic qualifier round for the first time where they lost 0�10 against Brazil and 0�14 while competing against Great Britain in 2016.The latest landmark for Pakistan rugby is that universities like Lahore University of Management and Sciences (LUMS) and Bahria University Islamabad have formed teams as well.The game though remained mainly an expatriate sport  with KRFU being active on the All  India circuit up till the late fifties.[2] Records of teams containing Pakistani players exist going back to the 1950s  with an East Pakistan Rifles team beating Chittagong Rugby Club on 2 July 1955 at Niaz Stadium. The origin of football in Pakistan can be traced back to the mid  nineteenth century when the game was introduced during the British Raj. Initially  games were played between army teams. However  clubs were soon set up around the country.[42] One of the regional federations to organize football on what is now Pakistan Territory was the North  West India Football Association  in which clubs from the city of Lahore and the surrounding region were active.[43] Kohat FC was the first club to be established in 1930  it became the first outstation team to win the North  West India Football Championship 1937 in 1937 defeating Government College Lahore 1�0 in the finals.[43] The first female club to be established was Diya W.F.C. in 2002.[ Since Minoan script still baffles scholars  it is uncertain whether images of Cretan boys and girls testing their acrobatic skills against bulls depict sport  religious ritual  or both. That the feats of the Cretans may have been both sport and ritual is suggested by evidence from Greece  where sports had a cultural significance unequaled anywhere else before the rise of modern sports. Secular and religious motives mingle in historys first extensive �sports report � found in Book XXIII of Homers Iliad in the form of funeral games for the dead Patroclus. These games were part of Greek religion and were not  therefore  autotelic  the contests in the Odyssey  on the other hand  were essentially secular. Odysseus was challenged by the Phaeacians to demonstrate his prowess as an athlete. In general  Greek culture included both cultic sports  such as the Olympic Games honouring Zeus  and secular contests.;
Sports;Main article   Rugby union in Pakistan Rugby team of Karachi  c. 1934 The Pakistan Rugby Union was formally established in 2000 and gained memberships with the Asian Rugby Football Union in 2000. In 2003  Pakistan fielded a national team for the first time  participating in the Provincial Tournament in Sri Lanka. In November 2004  it participated in the 19th Asian Championship in Hong Kong. Since Minoan script still baffles scholars  it is uncertain whether images of Cretan boys and girls testing their acrobatic skills against bulls depict sport  religious ritual  or both. That the feats of the Cretans may have been both sport and ritual is suggested by evidence from Greece  where sports had a cultural significance unequaled anywhere else before the rise of modern sports. Secular and religious motives mingle in historys first extensive �sports report � found in Book XXIII of Homers Iliad in the form of funeral games for the dead Patroclus. These games were part of Greek religion and were not  therefore  autotelic  the contests in the Odyssey  on the other hand  were essentially secular. Odysseus was challenged by the Phaeacians to demonstrate his prowess as an athlete. In general  Greek culture included both cultic sports  such as the Olympic Games honouring Zeus  and secular contests. The Pakistan Rugby Union then became an associate member of the International Rugby Board (IRB). There are three major clubs in Pakistan  which include Islamabad Rugby Football Club (IRFC) also known as the   JINNS    Lahore Rugby Football Club (LRFC)  and Karachi Rugby Football Club (KRFC). The latest landmark for Pakistan rugby is that universities like Lahore University of Management and Sciences (LUMS) and Bahria University Islamabad have formed teams as well . As games  chess and basketball are obviously different from leapfrog and playing house. The first two games are competitive  the second two are not. One can win a game of basketball  but it makes no sense to ask who has won a game of leapfrog. In other words  chess and basketball are contests. The game though remained mainly an expatriate sport  with KRFU being active on the All  India circuit up till the late fifties.[2] Records of teams containing Pakistani players exist going back to the 1950s  with an East Pakistan Rifles team beating Chittagong Rugby Club on 2 July 1955 at Niaz Stadium. Chittagong was made up from European players  while the Rifles were all Pakistani apart from their coach J.M. Reay.[3] The sixties saw a decrease in the expatriate population and travel to India becoming more regulated  therefore the club became more reliant on playing fixtures with visiting British Navy Ships  at a time when Karachi had become a regular port of call for R&R and supplies.[2] In 1968�1969 a handful of local players were introduced into the club   this would prove to be the saving grace for the game in the country. By the mid seventies the British Navy reduced its presence in the Indian Ocean and port visits became infrequent  and by the early eighties Rugby had become almost non  existent. The Karachi Rugby Football Union continued to play  yet due to limited funds it was unable to travel abroad for matches and suffered from lack of opposing teams to play within the country.;
Sports;Handball was first played in 1984 in an exhibition event  and was taken up by the Pakistan Olympic Association. The Pakistan Handball Federation is a member of the Asia Handball Federation. In beach handball  Pakistan is ranked first in Asia.3rd World Beach Handball Championship held from 9 to 13 July 2008 in Cadiz  Spain. Pakistan obtained 5th position and qualified for the World Games. Pakistan Handball team won one Gold medal in the 11th South Asian Games 2010  Dhaka  Bangladesh. Pakistan obtained one silver medal during IHF Challenge Trophy 2010 held in Dhaka.[55] Pakistan also participated in the Beach Handball World Cup in 2008. Pakistan won the gold medal at the first Beach Asian Games in Bali  Indonesia.Pakistan Handball Federation is the administrative and controlling body for handball and beach handball in Islamic Republic of Pakistan. PHF is an affiliated member of the Asian Handball Federation (AHF) and the International Handball Federation.In Pakistan  sport of handball was introduced by Muhammad Shafiq in 1984 at University of Agriculture  Faisalabad  which is hub of handball in Pakistan since then. During the 20th National Games of Pakistan which was staged in Faisalabad  an exhibition match between National Athletics & Fitness Club and University of Agriculture  Faisalabad was played at Iqbal Stadium  Faisalabad. Since then  handball has been gradually developing and gaining popularity. PHF was formed in April 1985 with Ahsan Alam as President and Muhammad Shafiq as secretary general.Modern handball is played on a court of 40 by 20 metres (131 by 66 ft)  with a goal in the middle of each end. The goals are surrounded by a 6  metre (20 ft) zone where only the defending goalkeeper is allowed  goals must be scored by throwing the ball from outside the zone or while   diving   into it. The sport is usually played indoors  but outdoor variants exist in the forms of field handball  Czech handball (which were more common in the past) and beach handball. The game is fast and high  scoring   professional teams now typically score between 20 and 35 goals each  though lower scores were not uncommon until a few decades ago. Body contact is permitted for the defenders trying to stop the attackers from approaching the goal. No protective equipment is mandated  but players may wear soft protective bands  pads and mouth guards.The modern set of rules was published in 1917 by Karl Schelenz  Max Heiser  and Erich Konigh [5] on 29 October in Berlin  which is seen as the date of birth of the sport.[1][6] The rules have had several revisions since. The first official handball match was played in 1917 in Germany.[1] Karl Schelenz modified the rules in 1919.[5] The first international games were played (under these rules) with men in 1925 (between Germany and Belgium) and with women in 1930 (between Germany and Austria).;a
Sports;Rugby team of Karachi  c. 1934 The Pakistan Rugby Union was formally established in 2000 and gained memberships with the Asian Rugby Football Union in 2000. In 2003  Pakistan fielded a national team for the first time  participating in the Provincial Tournament in Sri Lanka. In November 2004  it participated in the 19th Asian Championship in Hong Kong. The Pakistan Rugby Union then became an associate member of the International Rugby Board (IRB). There are three major clubs in Pakistan  which include Islamabad Rugby Football Club (IRFC) also known as the   JINNS    Lahore Rugby Football Club (LRFC)  and Karachi Rugby Football Club (KRFC). The latest landmark for Pakistan rugby is that universities like Lahore University of Management and Sciences (LUMS) and Bahria University Islamabad have formed teams as well.The Pakistan Rugby Union was formally established in 2000[1] and gained membership with the Asian Rugby Football Union in 2000. Pakistan Rugby Union then became an associate member of the IRB (International Rugby Board) in November 2003. Rugby has now been introduced at the Provincial and District level by the Pakistan Rugby Union. Schools have also been targeted for rugby to be introduced at the grass root level.Pakistani rugby goes as far back as 1926 when the Karachi Rugby Football Union was formed.[2] The game though remained mainly an expatriate sport  with KRFU being active on the All  India circuit up till the late fifties.[2] Records of teams containing Pakistani players exist going back to the 1950s  with an East Pakistan Rifles team beating Chittagong Rugby Club on 2 July 1955 at Niaz Stadium. Chittagong was made up from European players  while the Rifles were all Pakistani apart from their coach J.M. Reay.[3] The sixties saw a decrease in the expatriate population and travel to India becoming more regulated  therefore the club became more reliant on playing fixtures with visiting British Navy Ships  at a time when Karachi had become a regular port of call for R&R and supplies.[2] In 1968�1969 a handful of local players were introduced into the club   this would prove to be the saving grace for the game in the country. By the mid seventies the British Navy reduced its presence in the Indian Ocean and port visits became infrequent  and by the early eighties Rugby had become almost non  existent. The Karachi Rugby Football Union continued to play  yet due to limited funds it was unable to travel abroad for matches and suffered from lack of opposing teams to play within the country.The interest in rugby was rejuvenated in the nineties by a combination of passion and commitment of the locals who had been introduced to the game in the seventies and resurgence in the expatriate presence. Whilst some experienced local players established clubs in Lahore and Karachi  staff from foreign embassies  commissions and banks  consisting of Frenchmen  British  and some Americans  established a club in Islamabad. 1992 onwards has seen regular fixtures between teams from these cities. By the mid  nineties an Islamabad club called the Islamabad Rugby Football Club  consisting mainly of local players had also been established in addition to the side made up of expatriates  the latter passes through phases of dormancy subject to postings and availability of players. Lahore Rugby Football Club which was formed around the same time became their main competitors.;
